user_id,podcast_id,rating,listen_time_min,is_favorite
125,68,3.3,19,1
125,889,4.6,177,0
125,219,3.1,98,1
126,448,5.0,76,1
126,313,1.1,157,0
126,921,3.5,172,1
126,377,3.1,95,1
126,284,1.6,18,1
126,649,1.5,44,0
126,465,2.3,62,1
126,163,2.0,132,1
126,645,2.8,122,0
126,807,4.4,20,1
126,201,3.3,61,1
126,61,4.1,69,1
126,71,3.7,176,1
126,796,2.0,63,0
126,280,4.2,117,1
126,888,1.4,13,1
126,692,2.6,169,1
126,74,2.7,138,1
126,473,2.6,110,1
126,559,3.3,88,1
126,595,3.0,26,0
126,994,3.7,159,0
126,867,3.2,73,0
126,744,3.3,54,0
126,53,4.0,48,1
126,592,4.0,14,0
126,161,4.6,85,0
126,672,1.7,41,0
126,60,2.5,164,0
126,410,3.5,107,0
126,964,4.0,169,1
127,737,2.9,89,1
127,373,1.5,132,0
127,844,2.5,106,0
127,878,4.7,86,0
127,221,4.8,62,0
127,596,3.4,144,1
127,561,3.9,144,1
127,113,2.2,158,1
127,78,2.5,18,1
127,747,4.7,152,1
127,278,1.6,62,0
127,544,4.9,75,0
127,922,2.6,122,1
127,905,3.5,126,0
127,359,3.0,40,0
127,432,2.7,96,1
127,606,4.4,142,1
127,975,1.4,5,0
127,248,1.1,168,1
127,288,1.4,87,0
127,921,1.8,141,0
127,481,2.0,59,1
127,40,2.2,55,0
127,96,4.4,158,0
127,66,2.5,58,1
127,509,1.6,29,1
127,94,3.5,11,0
127,809,1.0,164,0
127,257,3.6,151,1
127,261,2.7,68,0
127,562,2.1,164,1
127,531,4.4,67,1
127,357,3.6,44,0
127,400,3.6,94,0
127,63,1.0,109,1
127,83,4.1,53,0
127,567,4.7,97,1
128,698,3.8,38,1
128,9,2.5,141,0
128,64,4.7,87,0
128,727,2.3,49,0
128,37,1.4,127,0
128,767,3.9,111,1
128,92,1.3,123,0
128,524,1.3,77,1
128,126,3.1,118,1
128,225,4.8,66,0
128,298,3.5,99,0
128,981,3.7,45,1
128,818,1.9,5,0
128,877,1.6,57,1
128,1,3.2,48,1
128,891,2.2,85,0
128,135,2.9,106,1
128,250,1.2,92,1
128,706,2.7,163,1
128,692,4.2,161,1
128,783,2.0,98,0
128,519,2.5,164,0
128,998,4.1,41,0
128,415,2.6,70,0
128,366,3.5,114,0
128,750,4.9,148,0
128,869,2.2,123,1
128,866,2.8,87,1
128,482,4.3,139,1
128,410,4.8,124,0
128,73,2.0,172,1
128,642,1.0,31,0
128,539,4.7,175,0
128,768,3.9,20,0
128,738,3.5,23,0
129,364,3.9,139,0
129,498,1.8,76,0
129,433,2.1,7,0
129,909,2.8,36,1
129,571,3.3,49,0
129,61,1.7,130,0
129,525,3.6,160,0
129,124,3.2,120,0
129,868,3.1,133,1
129,434,4.9,106,0
129,720,4.2,89,1
129,313,4.0,90,0
129,6,2.8,7,1
129,806,1.1,78,1
129,247,1.2,130,0
129,771,4.0,18,1
129,622,1.6,131,1
129,214,4.7,123,1
129,254,5.0,22,0
129,29,4.4,47,0
129,178,2.9,140,1
129,559,2.2,169,0
129,598,4.9,146,1
129,989,1.4,140,0
129,472,1.2,19,1
129,369,4.8,6,0
129,81,2.6,14,0
129,769,3.3,79,1
129,463,2.4,91,0
129,912,1.2,98,1
129,278,3.4,110,0
129,901,4.4,115,1
129,149,3.8,13,0
129,638,3.6,147,0
129,786,1.5,145,0
129,646,2.1,86,1
129,145,1.8,32,0
129,966,1.8,160,1
129,79,4.3,142,1
129,378,2.9,66,1
129,829,3.7,146,1
129,243,2.5,89,0
130,655,4.2,132,0
130,873,2.5,134,1
130,215,3.2,117,1
130,241,1.9,140,0
130,474,2.2,49,1
130,11,3.8,146,0
130,36,4.3,161,0
130,870,4.5,165,1
130,647,1.2,179,0
130,96,3.9,158,1
130,153,1.3,71,1
130,252,2.3,150,0
130,328,2.1,48,1
130,780,2.9,91,1
130,938,4.3,23,1
130,1,3.7,111,1
130,594,2.5,46,0
130,914,4.2,92,0
130,713,2.1,114,1
130,324,3.8,161,1
130,606,3.4,120,0
130,974,4.1,105,1
130,815,3.1,72,1
130,804,2.9,126,1
130,901,2.4,69,1
130,797,3.8,114,0
130,248,2.4,30,1
130,906,3.1,124,0
130,217,1.9,97,1
130,562,4.2,115,1
130,59,4.5,145,1
130,783,3.6,114,0
130,696,3.5,88,0
130,203,3.8,160,0
130,48,2.2,21,0
130,366,1.8,177,0
130,904,3.1,121,1
130,920,3.9,88,1
130,337,1.3,20,1
130,290,1.4,90,1
130,475,1.4,79,1
130,41,1.4,130,1
130,228,3.3,21,0
130,129,1.2,150,1
130,792,4.2,154,1
131,924,4.8,43,1
131,634,3.7,141,1
131,44,1.2,59,1
131,522,2.1,47,0
131,798,4.7,108,0
131,355,2.7,133,1
131,831,4.6,16,1
131,12,2.3,40,0
131,265,1.8,120,1
131,786,2.9,23,1
131,647,4.3,170,1
131,909,1.6,51,0
131,354,1.2,144,1
131,898,1.6,43,0
131,991,1.3,32,0
131,43,4.7,25,1
131,56,4.6,71,0
131,360,3.4,95,1
131,639,1.3,164,1
131,773,3.7,19,1
131,444,4.9,88,0
131,67,2.4,132,0
131,840,1.4,61,1
131,949,2.8,128,0
131,318,2.3,141,0
131,917,4.1,85,1
131,713,1.8,177,1
131,862,4.0,149,0
131,517,2.6,73,1
131,642,2.5,125,1
131,206,2.9,61,1
131,471,4.1,13,0
131,618,4.5,50,1
131,959,3.2,13,1
131,374,2.2,177,0
131,492,2.6,142,1
131,150,3.1,93,1
131,907,1.4,85,1
131,391,3.4,13,0
131,201,4.1,127,1
131,33,3.6,111,0
131,537,2.0,126,0
131,511,1.7,158,1
132,358,4.9,60,0
132,537,1.7,103,0
132,650,2.5,46,1
132,539,3.8,125,0
132,283,2.6,58,1
132,600,3.2,64,0
132,720,1.6,152,1
132,766,4.4,49,1
132,237,3.5,175,0
132,388,1.6,61,0
132,552,4.0,120,0
132,240,3.8,77,0
132,739,1.5,8,0
132,310,2.8,68,1
132,622,4.8,152,1
132,83,2.0,17,0
132,87,2.4,125,0
132,61,2.8,80,1
132,63,4.4,68,0
132,332,4.8,39,1
132,725,1.4,174,1
133,490,4.8,72,1
133,313,3.5,17,0
133,422,1.4,88,1
133,968,1.0,17,0
133,266,2.3,47,0
133,835,1.2,72,0
133,445,1.6,5,0
133,680,2.2,93,0
133,432,3.4,133,0
133,83,4.5,31,0
133,237,3.3,72,1
133,949,4.8,141,1
133,950,1.2,97,0
133,40,4.2,41,0
133,76,4.9,145,1
133,321,3.4,179,0
133,946,4.1,53,0
133,440,4.4,100,0
133,720,4.5,23,0
133,468,3.6,85,0
133,548,3.4,169,0
133,858,2.7,60,0
133,598,2.5,128,0
133,338,3.9,167,1
133,393,4.3,121,0
133,18,2.0,103,1
133,295,2.3,28,1
133,284,4.1,64,1
133,775,3.1,112,0
133,803,1.8,51,0
133,347,4.9,125,0
133,776,2.3,136,0
133,300,2.6,83,1
133,867,2.2,131,1
133,355,4.1,115,0
133,243,3.7,5,1
133,975,4.3,25,0
133,547,4.4,62,0
133,577,1.1,17,1
133,928,4.5,142,1
133,596,1.9,142,0
133,50,4.8,42,1
133,842,2.3,29,0
134,858,1.8,123,1
134,619,3.0,120,1
134,280,4.6,55,1
134,146,4.0,114,0
134,539,3.9,19,0
134,557,3.6,175,0
134,333,4.2,142,1
134,973,3.3,34,0
134,703,2.0,117,1
134,646,2.1,118,1
134,961,2.3,170,1
134,182,2.3,110,1
134,126,1.4,82,1
134,581,4.8,16,1
134,835,1.2,60,0
134,956,2.4,155,0
134,495,1.2,173,1
134,595,2.3,29,1
134,240,2.0,142,0
134,449,5.0,96,1
134,346,4.6,21,1
134,377,2.0,119,1
134,321,1.3,84,1
134,951,3.1,37,0
134,54,4.7,13,0
134,431,1.2,116,0
134,454,1.0,57,0
134,38,3.2,148,1
134,300,4.1,25,1
134,902,3.0,102,0
134,426,1.2,42,1
134,505,4.9,24,0
134,763,4.8,30,0
134,848,4.0,140,1
134,532,2.3,145,0
134,427,4.2,134,0
134,455,1.4,121,0
134,932,2.4,64,0
134,625,4.0,47,0
134,833,2.1,61,0
134,924,4.4,24,0
134,446,2.5,143,1
134,72,4.7,158,1
134,884,3.4,58,1
135,393,2.8,41,0
135,170,3.7,90,0
135,659,4.2,13,1
135,779,3.1,111,1
135,674,4.9,60,0
135,548,4.4,69,1
135,168,4.0,117,0
135,607,2.0,36,1
135,39,4.1,60,0
135,242,1.7,146,0
135,986,3.6,17,1
135,304,3.4,9,0
135,664,1.1,174,1
135,112,4.8,41,1
135,18,1.1,38,1
135,573,3.5,133,0
135,238,3.8,141,0
135,308,1.9,130,0
135,763,2.1,39,1
135,628,1.8,68,1
135,95,2.0,71,0
135,69,1.1,91,1
135,891,2.6,144,1
135,455,4.9,17,1
135,281,3.5,169,0
135,140,3.7,94,0
135,761,4.5,44,0
135,918,2.2,131,0
135,567,3.6,159,1
135,251,3.1,99,1
135,274,2.2,67,0
136,596,1.0,60,1
136,692,4.8,168,1
136,671,1.1,79,0
136,181,4.6,141,0
136,437,4.7,125,1
136,621,4.9,44,1
136,657,1.5,141,0
136,177,3.1,28,1
136,252,3.9,137,0
136,743,1.2,149,0
136,486,4.5,161,0
136,701,2.2,156,1
136,458,3.0,61,0
136,160,3.7,67,0
136,585,1.1,150,0
136,566,4.9,21,0
136,61,2.1,115,1
136,732,1.3,24,0
136,243,2.6,154,0
136,441,2.4,74,0
136,698,5.0,176,0
136,431,3.1,11,1
136,658,2.8,167,0
136,151,1.9,138,1
136,542,2.4,35,1
136,324,1.6,176,1
136,788,4.5,20,0
136,506,5.0,45,0
136,938,3.1,87,0
136,840,3.8,170,0
136,420,4.5,134,0
136,103,4.8,85,1
136,190,4.7,116,0
136,772,2.6,53,0
136,260,3.2,19,1
136,573,3.3,74,1
136,163,3.8,45,0
136,894,4.4,160,0
136,328,4.5,133,0
136,418,4.6,48,0
136,106,4.6,92,1
136,858,3.6,115,0
137,512,4.0,124,0
137,244,2.2,76,0
137,487,2.5,66,0
137,131,1.0,15,1
137,435,3.2,94,0
137,105,2.5,124,0
137,138,2.1,32,1
137,404,4.9,19,1
137,275,3.9,43,1
137,992,3.3,150,1
137,603,3.8,46,1
137,421,1.6,115,0
137,346,3.9,64,0
137,550,3.7,79,0
137,259,3.9,119,0
137,833,1.9,173,0
137,141,1.4,93,0
137,93,3.8,156,0
137,915,3.4,116,1
137,933,1.5,176,1
137,472,2.0,143,1
137,664,3.6,162,1
137,957,2.3,48,1
137,124,3.3,92,1
137,983,1.7,58,1
137,447,4.7,113,1
137,207,4.3,46,0
137,442,1.3,177,0
138,565,1.1,168,1
138,859,2.3,16,1
138,757,4.0,148,1
138,305,3.6,118,1
138,554,2.2,107,1
138,666,4.9,39,0
138,529,4.2,81,0
138,803,2.2,143,1
138,107,3.9,134,1
138,839,1.3,121,1
138,561,1.6,15,1
138,551,1.7,44,0
138,944,1.4,20,1
138,887,3.7,10,0
138,388,3.5,125,1
138,883,2.9,153,0
138,214,4.2,158,1
138,259,4.2,120,1
138,962,2.3,8,0
138,186,4.2,7,0
138,588,2.8,83,0
138,777,2.0,147,1
138,927,2.0,65,1
138,742,1.3,41,0
138,568,2.6,99,1
138,542,3.1,143,0
138,373,2.8,134,0
138,244,2.7,45,1
138,55,4.3,178,1
138,2,4.9,175,0
139,567,3.8,128,1
139,905,2.3,178,1
139,53,3.4,54,1
139,923,1.3,81,1
139,485,3.5,9,1
139,681,1.0,55,1
139,976,2.5,19,1
139,213,2.0,176,1
139,525,4.0,30,1
139,200,2.1,73,1
139,461,3.9,156,1
139,770,1.1,46,0
139,129,3.9,145,1
139,54,4.1,158,1
139,731,4.4,118,0
139,10,4.7,103,1
139,145,1.5,9,0
139,211,1.7,125,1
139,293,2.0,38,1
139,556,2.6,99,0
139,298,2.2,45,1
140,466,3.9,157,0
140,376,2.5,166,1
140,458,3.5,179,1
140,969,4.3,142,0
140,721,3.8,76,0
140,845,3.5,171,1
140,823,4.6,26,1
140,489,3.0,41,0
140,640,3.8,58,0
140,901,2.5,154,0
140,305,3.6,47,1
140,924,3.0,92,0
140,12,3.2,22,1
140,694,4.9,148,0
140,768,4.4,44,1
140,394,3.2,176,0
140,757,3.0,157,1
140,180,3.9,152,1
140,974,1.8,144,1
140,953,3.3,51,1
140,846,3.8,103,0
140,201,2.3,110,0
140,585,2.5,11,0
140,655,1.2,132,0
140,1000,1.5,37,1
140,115,1.7,143,0
141,889,4.3,54,1
141,97,4.9,100,0
141,555,3.8,116,1
141,605,4.8,82,1
141,560,2.4,172,0
141,696,3.5,165,0
141,543,4.5,24,1
141,876,1.6,159,0
141,131,3.0,53,0
141,350,4.3,36,1
141,607,3.5,13,1
141,513,3.3,83,1
141,852,3.0,130,1
141,507,3.5,22,1
141,613,2.2,130,1
141,972,2.2,50,0
141,710,4.9,59,1
141,376,2.9,174,0
141,822,1.3,150,1
141,695,3.9,50,0
141,110,4.4,49,0
141,561,3.7,122,1
141,935,4.4,175,1
141,842,2.2,101,0
141,723,3.9,156,0
141,872,4.0,66,1
141,646,5.0,41,1
141,592,4.6,150,0
141,108,5.0,160,1
141,469,1.9,106,0
141,601,2.2,56,0
141,919,2.2,55,0
141,727,3.7,125,0
141,30,3.9,85,0
141,47,1.3,59,1
141,773,3.5,102,1
141,626,2.6,180,1
141,927,1.1,58,1
141,737,1.4,118,1
141,342,2.8,142,1
141,784,4.4,164,1
141,400,2.8,159,0
141,356,1.7,71,1
142,434,2.7,133,1
142,189,3.2,146,0
142,610,3.8,112,0
142,526,4.3,131,1
142,550,4.8,136,0
142,536,3.0,64,1
142,352,1.3,146,0
142,951,2.3,102,1
142,906,3.5,84,1
142,787,4.8,100,0
142,593,1.4,34,1
142,717,1.4,110,1
142,107,2.7,122,1
142,350,1.5,166,1
142,693,2.3,77,1
142,382,2.5,10,1
142,768,4.6,111,0
142,522,3.7,10,0
142,369,4.4,83,1
142,660,1.8,99,0
142,812,2.7,110,0
142,266,2.8,20,0
142,999,2.9,157,0
142,986,3.8,149,0
142,6,2.7,147,1
142,406,3.3,14,0
142,341,2.3,155,0
142,985,2.2,96,0
142,212,4.1,179,0
142,781,1.8,139,0
142,23,2.1,162,1
142,180,3.2,126,1
142,216,1.0,47,1
142,155,4.2,104,1
142,895,1.0,165,1
143,799,1.8,154,0
143,260,1.7,33,1
143,570,1.7,134,0
143,114,2.7,42,1
143,550,2.0,166,0
143,86,3.9,85,0
143,346,4.0,122,0
143,615,2.8,36,1
143,528,2.1,13,1
143,99,3.1,117,1
143,833,2.0,97,1
143,157,4.6,45,1
143,381,4.4,24,1
143,980,2.4,71,1
143,120,4.0,80,0
143,777,3.0,161,0
143,190,3.7,85,0
143,359,2.1,66,1
143,894,3.9,52,1
143,565,4.0,104,0
144,947,2.5,132,0
144,714,4.7,103,1
144,510,4.5,124,0
144,166,4.6,26,1
144,805,2.1,65,0
144,803,2.9,178,0
144,943,4.0,97,0
144,831,1.4,6,0
144,301,1.1,137,0
144,267,4.8,19,0
144,650,4.6,27,0
144,180,2.9,33,0
144,564,2.0,20,1
144,745,2.3,56,0
144,216,4.7,10,0
144,156,3.2,128,1
144,514,4.3,59,0
144,968,4.3,36,0
144,300,4.1,56,1
144,959,3.3,43,1
144,286,4.0,166,1
144,447,4.0,17,0
144,270,2.6,179,0
144,185,4.3,63,0
144,953,2.8,44,1
144,474,2.0,129,0
144,150,3.7,167,1
144,919,3.7,37,1
144,971,2.2,75,1
144,97,4.7,109,0
144,561,1.2,89,1
144,502,3.4,68,1
145,867,4.3,120,0
145,426,3.8,11,1
145,624,1.8,70,1
145,660,1.9,132,0
145,661,3.0,121,0
145,608,1.9,101,1
145,558,3.0,116,0
145,856,1.1,85,1
145,940,3.1,103,1
145,931,4.7,151,0
145,149,4.9,150,0
145,766,3.8,134,1
145,617,3.2,64,0
145,497,1.8,123,1
145,197,3.1,122,0
145,555,2.0,76,1
145,589,1.5,124,0
145,165,2.0,51,0
145,899,3.7,143,1
145,795,3.6,90,0
145,478,1.1,16,1
145,407,3.9,168,0
145,884,4.6,111,1
145,710,1.9,36,1
145,190,3.7,41,1
146,828,3.8,136,1
146,28,2.5,65,0
146,787,1.2,32,1
146,278,4.9,39,0
146,109,4.1,109,0
146,352,2.0,18,0
146,108,1.9,172,1
146,752,3.4,153,0
146,153,1.5,176,0
146,9,1.6,93,1
146,789,3.8,14,0
146,383,4.6,82,0
146,132,1.1,120,1
146,158,4.8,43,1
146,816,2.4,162,1
146,897,4.4,113,0
146,788,3.3,67,1
146,282,3.6,157,0
146,579,3.8,49,0
146,660,2.1,61,1
146,382,4.7,10,1
146,315,3.4,57,1
146,850,1.5,153,1
147,593,2.1,146,0
147,975,4.5,139,0
147,392,3.6,62,1
147,166,4.5,103,1
147,492,4.1,83,1
147,134,3.6,34,1
147,44,2.0,135,0
147,13,2.7,148,1
147,722,2.7,121,1
147,159,2.4,151,0
147,861,4.9,117,1
147,378,1.4,11,1
147,588,2.7,38,0
147,101,1.9,43,0
147,139,4.1,96,0
147,837,4.4,163,1
147,209,3.3,135,1
147,222,3.4,139,0
147,946,1.3,168,1
147,446,1.3,153,1
147,298,4.7,58,0
147,203,4.2,86,0
147,163,2.9,33,1
147,20,4.9,169,0
147,337,3.5,138,1
147,152,1.4,79,0
147,947,4.9,126,1
147,806,2.5,172,1
147,188,1.2,59,1
147,1000,2.5,14,1
147,559,2.4,34,0
147,142,1.2,139,0
147,998,4.0,56,1
147,519,2.2,48,1
147,180,2.5,7,0
147,502,1.2,16,1
147,71,4.5,41,1
147,22,3.5,157,1
147,8,2.2,28,0
147,322,3.5,22,1
148,563,1.8,105,0
148,75,2.0,60,1
148,446,4.8,10,1
148,314,3.4,64,0
148,683,3.8,19,1
148,516,3.5,124,0
148,602,4.5,78,1
148,398,1.4,121,0
148,90,1.1,13,0
148,754,1.7,131,1
148,175,1.5,123,0
148,587,4.5,39,1
148,525,3.4,151,0
148,59,4.0,179,0
148,276,1.9,148,1
148,899,3.4,110,1
148,869,4.3,128,1
148,154,1.1,47,1
148,187,1.2,25,0
148,265,4.3,22,1
148,223,2.8,77,1
148,190,4.2,58,1
148,678,4.8,45,0
148,458,2.3,177,0
148,835,2.6,126,1
148,993,2.1,145,1
148,988,3.7,103,0
149,295,2.0,95,0
149,64,2.6,138,1
149,538,1.3,121,0
149,749,4.7,11,0
149,129,3.4,75,1
149,756,4.4,38,1
149,32,2.9,21,0
149,562,4.9,48,1
149,841,5.0,70,0
149,735,4.5,171,1
149,961,4.7,15,0
149,166,2.5,146,1
149,860,4.0,145,1
149,852,2.9,75,0
149,353,3.0,59,0
149,853,4.6,158,0
149,41,3.5,133,1
149,217,4.1,130,0
149,389,2.1,151,0
149,908,2.6,5,1
149,808,4.4,26,1
149,514,2.4,97,0
149,339,1.0,117,1
149,325,3.3,156,1
149,757,3.6,130,1
149,240,2.2,60,1
149,909,4.9,92,1
149,596,3.5,51,1
149,806,3.6,129,0
149,780,2.3,26,1
150,465,2.5,21,0
150,761,4.3,130,0
150,452,1.2,50,0
150,152,2.2,117,0
150,227,2.1,42,0
150,660,2.5,81,1
150,856,1.8,166,1
150,10,1.9,52,0
150,638,1.1,22,0
150,24,2.4,102,0
150,842,2.0,49,0
150,669,3.3,72,1
150,959,2.9,63,1
150,439,4.1,173,1
150,528,2.9,72,1
150,741,2.4,99,1
150,774,1.1,109,1
150,385,4.5,148,0
150,911,1.9,33,0
150,843,3.8,47,1
150,885,2.5,128,1
150,93,1.5,74,1
150,611,4.1,28,0
150,908,4.8,137,1
150,331,4.1,124,1
150,129,3.3,122,0
150,700,3.2,11,1
150,965,4.4,98,0
150,113,2.6,23,0
150,516,1.3,130,1
150,269,4.3,24,0
150,532,1.6,44,0
150,54,1.9,46,0
150,433,1.4,115,0
150,219,3.3,88,0
150,837,2.5,111,0
150,986,2.9,29,1
150,754,4.1,12,0
150,505,3.9,137,0
150,405,1.3,56,1
150,735,5.0,143,0
150,905,2.3,8,1
150,850,4.1,135,1
150,477,4.3,158,0
150,154,5.0,86,1
151,165,4.6,89,1
151,608,4.4,52,1
151,483,2.6,92,1
151,875,3.8,135,0
151,528,1.6,75,1
151,758,4.8,90,0
151,653,4.4,5,0
151,341,4.9,76,0
151,303,1.8,175,0
151,504,3.4,47,0
151,95,3.6,51,1
151,991,3.3,144,0
151,742,2.1,136,0
151,319,4.3,52,1
151,412,1.3,175,1
151,876,4.4,63,1
151,93,3.4,25,1
151,435,3.9,31,0
151,481,3.3,40,1
151,459,4.2,17,1
151,259,1.3,109,0
151,246,4.1,103,0
151,370,2.6,135,1
151,949,3.9,162,1
151,937,1.2,130,0
151,969,5.0,27,0
151,679,4.2,11,0
151,202,2.2,86,1
151,864,4.5,119,1
151,772,2.4,8,0
151,154,2.4,122,0
151,495,3.1,58,1
151,585,1.7,30,0
152,128,1.4,119,1
152,998,4.0,45,0
152,419,4.6,10,0
152,200,2.2,53,0
152,45,2.4,114,0
152,32,3.1,73,1
152,281,3.2,66,0
152,19,3.3,91,1
152,272,2.5,29,0
152,319,2.7,141,0
152,702,4.3,118,0
152,418,4.0,58,0
152,297,2.5,175,0
152,177,1.2,48,1
152,39,1.9,126,1
152,570,2.6,129,0
152,934,4.8,11,1
152,924,4.0,82,0
152,790,1.8,167,0
152,587,4.1,64,1
152,908,1.1,12,1
152,371,4.8,19,1
152,261,3.3,145,1
152,482,1.2,82,1
152,401,2.7,116,1
152,611,1.2,151,1
152,133,2.8,177,1
152,259,1.1,76,1
152,847,5.0,47,0
152,967,1.8,23,1
152,961,2.6,85,1
153,343,2.9,16,1
153,829,4.2,66,1
153,8,4.1,164,0
153,626,1.8,166,1
153,560,1.5,122,1
153,624,2.7,43,0
153,513,2.6,25,1
153,530,2.2,32,0
153,641,2.5,129,0
153,613,3.3,62,1
153,885,2.2,84,1
153,43,2.4,170,1
153,912,4.6,142,0
153,788,2.1,133,1
153,149,3.2,132,1
153,98,2.7,87,1
153,589,2.6,173,0
153,961,2.8,48,1
153,709,1.6,9,1
153,505,2.3,99,0
153,354,4.6,18,0
154,88,2.2,31,0
154,269,2.4,141,1
154,903,1.3,95,0
154,702,4.2,156,1
154,731,3.0,62,1
154,396,3.0,76,1
154,998,2.0,79,0
154,291,3.0,45,1
154,487,3.6,43,1
154,47,3.9,73,0
154,756,3.4,52,1
154,842,2.3,73,1
154,154,1.9,40,0
154,553,4.4,169,0
154,370,4.0,68,1
154,106,4.4,86,0
154,289,1.3,130,1
154,385,3.1,79,1
154,572,1.6,131,1
154,455,1.8,179,0
154,840,2.1,80,0
155,398,1.2,172,1
155,28,2.1,11,0
155,35,3.0,123,0
155,99,2.6,43,0
155,347,1.7,19,0
155,743,2.3,145,0
155,20,2.3,129,1
155,33,3.2,46,1
155,674,4.4,165,0
155,889,1.2,120,0
155,991,2.0,44,1
155,276,4.7,56,0
155,407,2.5,134,1
155,389,2.9,121,1
155,198,1.2,130,0
155,675,2.7,158,1
155,312,3.3,5,0
155,581,1.3,133,1
155,90,2.4,82,0
155,965,1.8,55,0
155,260,3.8,92,0
155,669,3.4,167,0
155,439,3.5,95,1
156,459,4.8,103,0
156,773,2.8,66,1
156,433,1.4,22,0
156,890,1.7,82,0
156,483,3.1,27,1
156,318,4.9,93,1
156,688,4.8,91,1
156,195,1.8,116,1
156,424,1.8,25,0
156,435,4.1,124,0
156,343,3.2,137,0
156,861,4.4,14,0
156,659,2.4,141,0
156,705,4.9,125,1
156,58,2.5,126,0
156,623,1.7,112,1
156,251,2.6,101,0
156,934,4.1,100,0
156,935,1.3,41,1
156,339,2.2,45,0
156,196,4.4,32,1
156,46,3.4,126,0
156,30,3.0,79,0
156,801,1.8,156,0
156,104,3.3,159,0
156,236,4.8,87,0
156,868,4.8,44,1
156,829,2.7,77,1
156,227,3.3,99,0
156,542,1.2,173,1
156,257,2.6,174,1
156,881,1.2,79,1
156,78,2.9,38,1
156,719,4.3,30,1
156,873,2.2,27,0
156,936,2.9,50,0
156,815,1.2,142,0
156,113,1.1,125,0
157,194,3.2,177,1
157,929,4.1,104,1
157,381,4.1,87,1
157,89,4.2,13,0
157,737,2.3,89,0
157,888,1.7,152,0
157,57,2.2,67,1
157,141,3.3,174,1
157,573,3.3,172,0
157,286,1.7,53,0
157,482,1.7,6,0
157,396,4.5,48,0
157,585,4.4,126,1
157,994,4.2,134,0
157,784,3.4,110,0
157,808,3.0,99,0
157,550,1.5,85,1
157,324,4.6,91,0
157,356,2.2,140,0
157,90,4.8,46,1
157,203,3.2,58,1
157,421,1.7,162,1
157,879,3.2,76,1
157,909,3.7,20,0
157,344,1.7,101,1
157,275,4.6,116,0
157,711,2.4,138,0
157,945,3.2,85,0
157,503,4.2,137,0
157,307,1.9,135,0
157,199,4.9,127,1
157,189,2.2,21,1
157,707,2.5,178,0
157,748,4.2,33,0
157,588,4.1,72,0
157,973,1.4,168,0
157,357,4.1,128,1
157,816,1.7,178,0
157,280,2.0,167,1
157,797,3.9,143,1
157,32,1.0,77,1
157,84,4.0,83,1
157,873,2.8,175,0
157,405,4.3,33,0
157,380,3.4,155,0
157,611,3.9,42,0
158,238,1.8,56,1
158,103,1.5,176,0
158,521,1.6,146,1
158,163,1.7,127,0
158,933,4.9,111,1
158,816,4.1,77,1
158,772,3.9,158,1
158,474,1.7,28,0
158,819,4.4,81,0
158,911,4.8,101,1
158,920,2.2,173,1
158,703,1.3,64,1
158,311,3.6,57,0
158,888,1.1,156,0
158,707,4.8,94,1
158,686,2.2,81,0
158,908,4.9,180,1
158,741,4.8,168,1
158,359,2.5,27,0
158,587,4.0,137,1
158,902,3.8,42,1
158,441,3.3,118,1
158,866,3.0,39,1
158,402,3.9,149,1
158,559,1.3,39,0
158,271,3.4,20,1
158,558,3.6,52,1
158,843,4.8,118,0
158,373,3.8,171,1
158,63,1.3,130,0
158,183,2.0,108,0
158,397,3.5,174,0
158,1,3.7,15,0
158,279,4.1,64,0
158,581,1.4,31,1
158,235,3.6,154,1
159,28,4.7,161,1
159,852,5.0,73,0
159,761,1.7,162,1
159,152,1.4,71,0
159,303,1.0,33,1
159,943,3.5,50,0
159,664,2.6,151,0
159,555,2.3,58,0
159,666,3.6,152,1
159,71,2.5,125,0
159,688,3.0,20,0
159,499,1.3,109,0
159,175,1.9,8,0
159,448,4.8,121,1
159,87,1.2,27,1
159,696,2.0,143,0
159,665,2.3,11,1
159,401,3.1,33,0
159,150,1.9,132,1
159,382,5.0,48,0
159,855,3.6,156,0
159,149,4.1,58,0
159,397,2.4,91,1
159,561,2.2,58,1
159,977,2.1,47,1
159,785,3.1,106,0
159,459,2.9,179,1
159,475,4.8,83,1
159,257,4.5,89,1
159,672,1.3,164,1
159,289,2.9,123,0
159,888,1.2,113,1
159,695,4.4,46,1
159,188,1.7,166,0
159,377,1.3,174,0
159,851,2.3,122,0
159,813,1.7,14,1
159,197,2.4,12,0
159,958,1.7,79,1
159,912,1.7,22,0
159,33,4.9,126,0
159,12,1.5,8,0
159,119,1.8,133,0
159,428,1.3,39,0
159,440,5.0,59,0
159,143,4.1,8,1
159,387,4.3,176,1
160,154,1.7,83,0
160,371,1.1,78,1
160,922,4.4,75,0
160,683,2.8,37,0
160,768,3.8,45,0
160,964,1.2,135,1
160,528,1.6,49,1
160,316,4.9,133,0
160,486,1.7,112,0
160,820,3.7,164,1
160,676,4.2,121,0
160,837,1.2,78,1
160,692,1.8,146,0
160,906,2.0,86,1
160,439,3.7,121,1
160,336,2.1,96,0
160,230,1.6,97,0
160,970,2.8,54,0
160,26,3.8,160,0
160,668,2.0,74,1
160,166,1.4,145,0
160,488,1.9,77,1
160,900,1.3,26,0
160,386,1.1,35,0
160,214,2.8,15,1
160,943,1.3,146,0
